area_type,availability,location,size,total_sqft,bath,balcony,price,Distance_to_nearest_MRT_station_m
Super built-up  Area,18-Jul,Ramagondanahalli,2 BHK,1251.0,2.0,1.0,46.0,2710.87
Super built-up  Area,Ready To Move,Yeshwanthpur,3 BHK,1677.0,3.0,2.0,92.13,425.76
Super built-up  Area,19-Mar,Sarjapur  Road,2 BHK,1346.0,2.0,1.0,67.38,1633.61
Built-up  Area,18-Jul,Electronic City Phase II,2 BHK,1090.0,2.0,1.0,31.48,1723.38
Plot  Area,Ready To Move,2nd Stage Nagarbhavi,5 Bedroom,1200.0,4.0,3.0,240.0,4713.53
Super built-up  Area,Ready To Move,Kanakapura,3 BHK,1290.0,2.0,3.0,51.1,3346.13
Super built-up  Area,18-Jul,Rajaji Nagar,5 BHK,7514.0,7.0,2.0,1500.0,724.38
Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,1881.0,3.0,2.0,145.0,811.95
Super built-up  Area,Ready To Move,Garudachar Palya,2 BHK,1150.0,2.0,2.0,52.0,9559.79
Built-up  Area,Ready To Move,Sarjapur,3 Bedroom,2690.0,3.0,2.0,295.0,1186.22
Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,1200.0,2.0,2.0,42.0,1095.77
Super built-up  Area,Ready To Move,Dairy Circle,3 BHK,2735.0,4.0,2.0,340.0,4648.3
Built-up  Area,Ready To Move,Austin Town,2 BHK,950.0,2.0,0.0,65.0,3964.1
Built-up  Area,Ready To Move,Bommasandra Industrial Area,3 BHK,1491.0,3.0,3.0,40.5,7285.16
Super built-up  Area,19-Jul,Ramamurthy Nagar,2 BHK,1050.0,2.0,1.0,51.66,999.85
Super built-up  Area,22-Jun,Hoodi,3 BHK,1660.0,3.0,2.0,131.0,6700.41
Super built-up  Area,Ready To Move,Nagavarapalya,2 BHK,1134.0,2.0,2.0,55.0,7130.81
Built-up  Area,Ready To Move,Hebbal,2 BHK,1100.0,2.0,1.0,60.0,1157.65
Plot  Area,Ready To Move,Magadi Road,4 Bedroom,800.0,4.0,2.0,60.0,3245.45
Plot  Area,19-May,Anekal,2 Bedroom,1200.0,2.0,1.0,36.1,4111.76
Plot  Area,Ready To Move,Nagarbhavi,4 Bedroom,1200.0,4.0,3.0,240.0,3184.43
Plot  Area,Ready To Move,kg halli jalhalli west,3 Bedroom,980.0,3.0,1.0,80.0,8173.87
Super built-up  Area,Ready To Move,Vasatha Vallbha Nagar,2 BHK,1080.0,2.0,1.0,37.8,5226.07
Super built-up  Area,Ready To Move,CV Raman Nagar,1 BHK,705.0,2.0,1.0,50.0,1755.56
Super built-up  Area,Ready To Move,BAGUR ROAD,3 BHK,1200.0,2.0,2.0,35.0,6022.13
Super built-up  Area,Ready To Move,Anandapura,2 BHK,1200.0,2.0,1.0,50.0,6170.99
Super built-up  Area,21-Dec,Talaghattapura,3 BHK,1804.0,3.0,2.0,127.0,6590.18
Built-up  Area,Ready To Move,Sidedahalli,2 BHK,750.0,2.0,0.0,20.0,7991.22
Super built-up  Area,Ready To Move,Shanti Nagar,2 BHK,420.0,1.0,1.0,25.0,4914.52
Built-up  Area,Ready To Move,Malleshwaram,4 BHK,2800.0,4.0,2.0,252.0,3851.11
Super built-up  Area,18-May,Battarahalli,2 BHK,1090.0,2.0,2.0,38.37,6892.4
Plot  Area,Ready To Move,R.T. Nagar,2 Bedroom,1500.0,2.0,0.0,230.0,5288.84
Built-up  Area,Ready To Move,Electronic City,3 BHK,1287.0,3.0,1.0,55.0,1330.99
Super built-up  Area,Ready To Move,Thigalarapalya,3 BHK,2215.0,4.0,2.0,157.0,7528.63
Plot  Area,Ready To Move,Kadubeesanahalli,4 Bedroom,2800.0,4.0,2.0,375.0,5482.38
Built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,1045.0,2.0,2.0,42.15,1544.33
Super built-up  Area,19-Jul,Hormavu,2 BHK,1263.0,2.0,1.0,47.36,6809.4
Super built-up  Area,Ready To Move,Whitefield,3 BHK,1431.0,3.0,2.0,85.0,1687.76
Super built-up  Area,Ready To Move,Dommasandra,2 BHK,999.0,2.0,2.0,32.9,6117.81
Super built-up  Area,Ready To Move,Vittasandra,3 BHK,1650.0,3.0,2.0,85.5,6739.33
Super built-up  Area,Ready To Move,Lavakusha Nagar,3 BHK,1535.0,3.0,1.0,72.0,7752.32
Super built-up  Area,18-Apr,Marathahalli,4 BHK,2524.0,5.0,2.0,180.0,1848.27
Super built-up  Area,21-Dec,Kanakpura Road,3 BHK,1300.0,3.0,2.0,69.0,1318.73
Plot  Area,Ready To Move,1st Block HRBR Layout,3 Bedroom,600.0,3.0,2.0,125.0,5889.34
Super built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,2095.0,3.0,2.0,150.0,3528.49
Super built-up  Area,Ready To Move,Yelahanka New Town,1 BHK,284.0,1.0,1.0,8.0,3165.11
Super built-up  Area,18-Jun,Ananth Nagar,1 BHK,500.0,1.0,1.0,14.0,3497.05
Super built-up  Area,Ready To Move,Nallurhalli,2 BHK,1265.0,2.0,2.0,68.0,9244.78
Super built-up  Area,Ready To Move,Kudlu Gate,2 BHK,1215.0,2.0,1.0,44.96,3215.48
Plot  Area,Ready To Move,Yelahanka New Town,2 Bedroom,2200.0,2.0,0.0,180.0,3496.79
Built-up  Area,Ready To Move,Electronics City Phase 1,2 BHK,1028.0,2.0,1.0,51.0,1710.55
Super built-up  Area,Ready To Move,Hegde Nagar,3 BHK,1835.0,2.0,2.0,92.0,9671.78
Super built-up  Area,Ready To Move,Munnekollal,3 BHK,1800.0,3.0,3.0,65.0,3378.94
Super built-up  Area,18-May,1st Phase JP Nagar,3 BHK,2077.0,3.0,3.0,175.0,7178.0
Plot  Area,Ready To Move,Sarjapur  Road,4 Bedroom,2880.0,3.0,2.0,211.0,1313.41
Built-up  Area,Ready To Move,Balepet,6 BHK,499.0,5.0,0.0,89.0,5314.43
Super built-up  Area,Ready To Move,Dasanapura,2 BHK,708.0,2.0,1.0,31.15,3632.23
Super built-up  Area,Ready To Move,Basavangudi,2 BHK,1200.0,2.0,3.0,120.0,6938.58
Built-up  Area,Ready To Move,Hosakerehalli,2 BHK,925.0,2.0,1.0,46.25,6353.29
Built-up  Area,18-Mar,Bannerghatta Road,3 Bedroom,2826.0,3.0,1.0,148.0,925.47
Carpet  Area,20-Dec,Kanakpura Road,1 BHK,458.0,1.0,0.0,33.66,1534.99
Built-up  Area,Ready To Move,Annasandrapalya,4 Bedroom,3500.0,4.0,0.0,150.0,8165.67
Plot  Area,Ready To Move,Bileshivale,4 Bedroom,5400.0,4.0,2.0,250.0,8370.95
Plot  Area,Ready To Move,9th Block Jayanagar,4 Bedroom,1000.0,5.0,2.0,200.0,9337.61
Built-up  Area,Ready To Move,Amruthahalli,3 BHK,1450.0,2.0,1.0,90.0,5866.3
Super built-up  Area,Ready To Move,Kasavanhalli,2 BHK,1100.0,2.0,1.0,65.0,9671.51
Super built-up  Area,Ready To Move,Kadubeesanahalli,2 BHK,1185.0,2.0,3.0,55.0,6596.29
Built-up  Area,Ready To Move,9th Phase JP Nagar,4 Bedroom,1900.0,4.0,2.0,80.0,5075.51
Plot  Area,Ready To Move,TC Palaya,2 Bedroom,1200.0,2.0,1.0,70.0,4114.98
Super built-up  Area,20-Apr,Shettigere,1 BHK,660.0,1.0,1.0,35.0,6047.73
Super built-up  Area,Ready To Move,Ambedkar Nagar,3 BHK,1920.0,4.0,2.0,121.0,5813.29
Plot  Area,Ready To Move,Jalahalli,2 Bedroom,1200.0,2.0,0.0,130.0,587.86
Built-up  Area,Ready To Move,Sarjapur  Road,4 Bedroom,3418.0,2.0,2.0,222.0,1500.06
Super built-up  Area,Ready To Move,1st Phase JP Nagar,4 BHK,4550.0,2.0,1.0,240.0,8249.91
Super built-up  Area,18-Sep,Bhoganhalli,2 BHK,1205.0,2.0,1.0,68.32,3019.78
Super built-up  Area,Ready To Move,Haralur Road,2 BHK,1200.0,2.0,2.0,46.0,925.79
Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,1421.0,2.0,2.0,73.0,9008.04
Super built-up  Area,18-Aug,6th Phase JP Nagar,3 BHK,1250.0,3.0,3.0,48.9,5168.35
Super built-up  Area,19-Dec,Whitefield,1 BHK,524.0,1.0,1.0,29.0,1965.56
Built-up  Area,Ready To Move,HSR Layout,5 Bedroom,4200.0,5.0,2.0,245.0,941.43
Super built-up  Area,Ready To Move,Thubarahalli,3 BHK,1540.0,3.0,2.0,90.0,9707.76
Super built-up  Area,19-Nov,Sarjapur  Road,2 BHK,984.0,2.0,1.0,45.91,909.21
Super built-up  Area,20-Nov,Rachenahalli,2 BHK,985.0,2.0,1.0,50.17,4693.11
Built-up  Area,18-Jun,Whitefield,4 BHK,2830.0,4.0,3.0,161.0,855.9
Super built-up  Area,Ready To Move,Byrasandra,2 BHK,1140.0,2.0,3.0,60.0,7935.79
Built-up  Area,Ready To Move,5th Block Hbr Layout,5 Bedroom,3600.0,5.0,3.0,130.0,8952.09
Super built-up  Area,Ready To Move,Begur Road,3 BHK,1410.0,2.0,3.0,44.42,1320.89
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,3 BHK,1700.0,2.0,2.0,86.0,3857.04
Super built-up  Area,19-Dec,Devanahalli,2 BHK,1360.0,2.0,0.0,62.425,5770.9
Plot  Area,Ready To Move,Electronic City,4 Bedroom,1800.0,3.0,2.0,700.0,1556.01
Super built-up  Area,18-Apr,Dasarahalli,2 BHK,1333.0,2.0,1.0,86.65,8917.93
Super built-up  Area,Ready To Move,Electronic City,2 BHK,1258.0,2.0,1.0,85.5,1156.16
Super built-up  Area,Ready To Move,Dodda Nekkundi Extension,3 BHK,1458.0,2.0,2.0,87.0,5479.86
Built-up  Area,Ready To Move,Electronic City,2 BHK,1386.0,2.0,1.0,85.0,1887.14
Built-up  Area,18-Aug,Electronic City Phase II,2 BHK,1140.0,2.0,1.0,32.92,1881.16
Built-up  Area,Ready To Move,Electronic City,1 RK,550.0,1.0,1.0,27.0,1971.78
Super built-up  Area,Ready To Move,Lakshminarayana Pura,2 BHK,1200.0,2.0,3.0,83.0,3803.68
Super built-up  Area,Ready To Move,Belathur,2 BHK,1081.0,2.0,1.0,39.0,3891.6
Super built-up  Area,Ready To Move,Whitefield,4 BHK,2135.0,3.0,2.0,149.0,1788.47
Built-up  Area,18-Aug,Whitefield,4 Bedroom,2500.0,4.0,0.0,100.0,1291.81
Super built-up  Area,Ready To Move,Pampa Extension,2 BHK,1178.0,2.0,1.0,80.0,9935.61
Super built-up  Area,Ready To Move,Devarachikkanahalli,2 BHK,991.0,2.0,2.0,40.0,2944.56
Super built-up  Area,Ready To Move,Gottigere,3 BHK,1493.0,2.0,3.0,90.0,1464.6
Super built-up  Area,Ready To Move,Subramanyapura,3 BHK,2495.0,3.0,3.0,130.0,6708.42
Super built-up  Area,Ready To Move,Kammasandra,2 BHK,1080.0,2.0,1.0,31.99,5252.16
Super built-up  Area,Ready To Move,Dasanapura,2 BHK,814.0,2.0,1.0,53.0,3525.15
Super built-up  Area,Ready To Move,Electronic City,2 BHK,1025.0,2.0,1.0,50.0,1874.78
Super built-up  Area,21-Dec,Bannerghatta Road,2 BHK,1115.0,2.0,1.0,61.0,1763.21
Super built-up  Area,Ready To Move,Whitefield,4 BHK,3075.0,2.0,3.0,188.0,967.43
Plot  Area,Ready To Move,RMC YARD,7 Bedroom,1900.0,3.0,0.0,162.0,8437.38
Super built-up  Area,Ready To Move,Whitefield,3 BHK,1760.0,3.0,2.0,160.0,1551.02
Super built-up  Area,Ready To Move,Attur Layout,7 BHK,4000.0,8.0,1.0,150.0,5864.01
Built-up  Area,Ready To Move,Marathahalli,4 Bedroom,3090.0,4.0,2.0,350.0,1104.83
Built-up  Area,Ready To Move,Varsova Layout,4 Bedroom,2700.0,4.0,3.0,295.0,9018.1
Super built-up  Area,Ready To Move,Hanumanth Nagar,2 BHK,1175.0,2.0,2.0,52.86,7901.32
Super built-up  Area,20-Dec,Hebbal,4 BHK,4235.0,5.0,3.0,364.0,1457.29
Super built-up  Area,Ready To Move,KR Puram,2 BHK,1100.0,2.0,2.0,45.0,1531.48
Plot  Area,Ready To Move,Banashankari Stage VI,8 Bedroom,1200.0,7.0,1.0,175.0,3637.46
Super built-up  Area,Ready To Move,Banashankari,2 BHK,1450.0,2.0,2.0,50.75,536.96
Super built-up  Area,Ready To Move,6th Phase JP Nagar,3 BHK,1810.0,3.0,3.0,131.0,4355.9
Super built-up  Area,Ready To Move,Gunjur Palya,3 BHK,1426.0,2.0,3.0,71.0,4458.69
Built-up  Area,Ready To Move,Sector 7 HSR Layout,3 BHK,2400.0,2.0,3.0,195.0,7629.13
Built-up  Area,Ready To Move,Kalyan nagar,2 BHK,1100.0,2.0,1.0,70.0,9378.79
Super built-up  Area,Ready To Move,Electronic City Phase II,1 BHK,650.0,1.0,1.0,35.0,1284.51
Super built-up  Area,20-Dec,Old Madras Road,3 BHK,1350.0,3.0,2.0,47.25,4454.24
Super built-up  Area,18-Dec,Kaikondrahalli,2 BHK,900.0,2.0,1.0,27.0,5946.24
Super built-up  Area,Ready To Move,Billekahalli,2 BHK,1360.0,2.0,3.0,110.0,9098.31
Super built-up  Area,Ready To Move,Yeshwanthpur,1 BHK,674.0,1.0,1.0,36.85,674.16
Super built-up  Area,18-Jul,Whitefield,3 BHK,1655.0,3.0,2.0,110.0,1842.51
Plot  Area,Ready To Move,Cholanayakanahalli,2 Bedroom,1300.0,2.0,2.0,95.0,6755.88
Built-up  Area,19-Mar,"Panathur Road,",1 BHK,936.0,1.0,0.0,53.0,8263.13
Super built-up  Area,Ready To Move,Kaverappa Layout,2 BHK,1277.0,2.0,2.0,92.0,3980.45
Super built-up  Area,Ready To Move,Gkvk Layout,2 BHK,1200.0,2.0,1.0,54.0,5437.92
Super built-up  Area,Ready To Move,Hormavu,2 BHK,1015.0,2.0,1.0,39.08,5726.84
Super built-up  Area,Ready To Move,Budigere,2 BHK,1153.0,2.0,2.0,60.0,5533.89
Super built-up  Area,Ready To Move,Kengeri,2 BHK,1035.0,2.0,1.0,51.5,1914.89
Built-up  Area,Ready To Move,KR Puram,5 BHK,3300.0,3.0,1.0,255.0,1849.16
Super built-up  Area,Ready To Move,Uttarahalli,2 BHK,1150.0,2.0,1.0,46.0,961.43
Super built-up  Area,Ready To Move,Malleshwaram,2 BHK,1020.0,2.0,1.0,80.0,4209.53
Super built-up  Area,18-Jun,Old Madras Road,4 BHK,3715.0,6.0,0.0,212.5,5503.48
Super built-up  Area,Ready To Move,8th Phase JP Nagar,2 BHK,1160.0,2.0,1.0,95.0,5035.21
Super built-up  Area,Ready To Move,Bisuvanahalli,3 BHK,1075.0,2.0,1.0,31.0,3229.54
Built-up  Area,Ready To Move,Brookefield,2 BHK,1225.0,2.0,2.0,72.0,1883.33
Plot  Area,Ready To Move,Benson Town,4 Bedroom,5000.0,5.0,3.0,950.0,3924.58
Plot  Area,Ready To Move,Vivek Nagar,2 Bedroom,1600.0,2.0,1.0,160.0,1584.32
Plot  Area,Ready To Move,Malleshwaram,2 Bedroom,600.0,1.0,0.0,90.0,8867.11
Built-up  Area,Ready To Move,Nagappa Reddy Layout,3 BHK,1350.0,3.0,2.0,60.0,6676.42
Super built-up  Area,21-Oct,Kanakpura Road,3 BHK,1300.0,3.0,1.0,69.0,1049.99
Super built-up  Area,18-Dec,Channasandra,2 BHK,830.0,2.0,1.0,36.28,5574.07
Super built-up  Area,Ready To Move,Hennur Road,2 BHK,1155.0,2.0,1.0,69.18,6885.58
Super built-up  Area,Ready To Move,Sarakki Nagar,4 BHK,3126.0,5.0,3.0,345.0,8197.2
Super built-up  Area,Ready To Move,Jalahalli,2 BHK,905.0,2.0,2.0,55.0,409.94
Super built-up  Area,Ready To Move,Vijayanagar,3 BHK,1375.0,2.0,0.0,75.0,2736.62
Plot  Area,Immediate Possession,Rajankunte,2 BHK,1575.0,2.0,2.0,31.11,5548.19
Super built-up  Area,18-Apr,Electronic City,2 BHK,1140.0,2.0,2.0,33.84,1951.33
Super built-up  Area,Ready To Move,Hormavu,3 BHK,1550.0,2.0,2.0,60.0,6107.61
Super built-up  Area,Ready To Move,Kannamangala,2 BHK,957.0,2.0,1.0,55.0,8285.66
Built-up  Area,Ready To Move,9th Phase JP Nagar,2 BHK,890.0,2.0,2.0,45.0,8255.68
Super built-up  Area,Ready To Move,KR Puram,4 BHK,3000.0,4.0,2.0,235.0,1118.65
Super built-up  Area,Ready To Move,Electronic City,2 BHK,1070.0,2.0,1.0,55.0,1486.24
Plot  Area,Ready To Move,Bendiganahalli,5 Bedroom,2400.0,5.0,1.0,150.0,9260.12
Plot  Area,Ready To Move,Domlur Layout,4 Bedroom,2400.0,4.0,2.0,595.0,6326.38
Super built-up  Area,Ready To Move,Rachenahalli,2 BHK,925.0,2.0,1.0,37.0,6835.35
Built-up  Area,Ready To Move,Kammasandra,2 BHK,1415.0,2.0,2.0,60.0,4501.21
Plot  Area,Ready To Move,Mylasandra,1 Bedroom,500.0,2.0,0.0,80.0,3519.11
Super built-up  Area,Ready To Move,Thanisandra,2 BHK,1225.0,2.0,1.0,37.0,1869.74
Built-up  Area,Ready To Move,Hennur Road,4 Bedroom,2000.0,4.0,0.0,90.0,8933.77
Super built-up  Area,19-Dec,Whitefield,1 BHK,840.0,1.0,1.0,57.0,1991.11
Plot  Area,Ready To Move,Banashankari Stage III,9 Bedroom,1560.0,9.0,2.0,200.0,7755.75
Super built-up  Area,18-Dec,Thanisandra,3 BHK,1732.0,3.0,1.0,112.0,1924.03
Plot  Area,Ready To Move,Parappana Agrahara,1 Bedroom,1200.0,1.0,0.0,45.0,1792.34
Super built-up  Area,Ready To Move,Bhoganhalli,2 BHK,1260.0,2.0,1.0,69.9,3688.85
Super built-up  Area,Ready To Move,Doddanakundi Industrial Area 2,2 BHK,1092.0,2.0,1.0,49.0,6983.99
Super built-up  Area,Ready To Move,Kachanayakanahalli,2 BHK,827.0,2.0,0.0,34.0,5676.55
Super built-up  Area,Ready To Move,Horamavu Banaswadi,2 BHK,1357.0,2.0,2.0,54.0,9541.91
Super built-up  Area,Ready To Move,Chamrajpet,2 BHK,650.0,1.0,1.0,40.0,6024.82
Super built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,1370.0,2.0,1.0,54.79,3077.64
Super built-up  Area,Ready To Move,Whitefield,3 BHK,1725.0,3.0,2.0,106.0,1335.34
Built-up  Area,Ready To Move,Jalahalli,2 BHK,1000.0,2.0,0.0,70.0,582.41
Plot  Area,Ready To Move,TC Palaya,1 Bedroom,1350.0,1.0,0.0,55.0,6293.54
Plot  Area,Ready To Move,7th Phase JP Nagar,4 Bedroom,3200.0,4.0,2.0,350.0,2095.94
Super built-up  Area,Ready To Move,Bellandur,3 BHK,1717.0,3.0,2.0,110.0,1858.46
Super built-up  Area,21-Dec,Kanakpura Road,2 BHK,700.0,2.0,1.0,34.0,1333.27
Super built-up  Area,Ready To Move,Shanthi Pura,2 BHK,800.0,2.0,1.0,32.0,7122.61
Super built-up  Area,Ready To Move,Rajaji Nagar,3 BHK,2367.0,4.0,3.0,340.0,369.59
Super built-up  Area,Ready To Move,Sonnenahalli,3 BHK,1415.0,2.0,1.0,65.0,3023.71
Super built-up  Area,19-Dec,7th Phase JP Nagar,3 BHK,1976.0,3.0,1.0,145.0,2490.58
Super built-up  Area,Ready To Move,Kambipura,2 BHK,883.0,2.0,1.0,37.01,7932.1
Super built-up  Area,Ready To Move,Yelahanka,1 BHK,700.0,1.0,1.0,38.0,919.03
Super built-up  Area,Ready To Move,Sarjapur,3 BHK,1445.0,3.0,1.0,50.0,1890.66
Super built-up  Area,19-Dec,Battarahalli,3 BHK,2082.0,3.0,2.0,104.0,4505.16
Super built-up  Area,Ready To Move,HSR Layout,2 BHK,1140.0,2.0,2.0,46.0,1045.51
Super built-up  Area,Ready To Move,Thanisandra,2 BHK,933.0,2.0,1.0,66.0,1017.81
Plot  Area,Ready To Move,NRI Layout,4 Bedroom,800.0,5.0,1.0,95.5,3097.87
Built-up  Area,Ready To Move,Electronic City Phase II,2 BHK,1155.0,2.0,1.0,57.0,1726.17
Super built-up  Area,Ready To Move,Whitefield,2 BHK,1130.0,2.0,1.0,36.0,1850.04
Super built-up  Area,Ready To Move,Bannerghatta,2 BHK,1200.0,2.0,2.0,73.2,7299.14
Super built-up  Area,Ready To Move,Basaveshwara Nagar Yelahanka,2 BHK,1055.0,2.0,1.0,43.0,4317.4
Super built-up  Area,Ready To Move,Rajaji Nagar,3 BHK,1555.0,3.0,2.0,125.0,442.64
Super built-up  Area,Ready To Move,Bellandur,3 BHK,1420.0,3.0,2.0,62.0,1371.11
Super built-up  Area,20-Apr,Viviani Road,3 BHK,2214.0,3.0,2.0,350.0,9680.42
Super built-up  Area,18-Apr,Devanahalli,1 BHK,658.0,1.0,1.0,26.91,4742.05
Carpet  Area,18-Dec,Bhoganhalli,2 BHK,896.9,2.0,1.0,78.74,3463.29
Plot  Area,Ready To Move,Giri Nagar,4 Bedroom,4000.0,3.0,2.0,750.0,6076.14
Built-up  Area,Ready To Move,KR Puram,2 BHK,1035.0,2.0,2.0,40.0,1157.42
Plot  Area,Ready To Move,Whitefield,4 Bedroom,2064.0,5.0,2.0,225.0,1347.1
Super built-up  Area,Ready To Move,Keshava Nagar,3 BHK,1839.0,3.0,3.0,160.0,3498.45
Super built-up  Area,Ready To Move,Begur Road,2 BHK,1200.0,2.0,2.0,44.0,1758.42
Built-up  Area,Ready To Move,Yelahanka New Town,1 BHK,488.0,1.0,1.0,20.0,2486.6
Built-up  Area,Ready To Move,Banashankari Stage II,3 BHK,1200.0,2.0,1.0,198.0,8077.88
Built-up  Area,Ready To Move,Sampangirama Nagar,5 Bedroom,2760.0,5.0,2.0,140.0,3478.44
Super built-up  Area,Ready To Move,Gunjur Palya,2 BHK,993.0,2.0,2.0,42.0,9685.69
Super built-up  Area,Ready To Move,Hoodi,2 BHK,1225.0,2.0,1.0,45.0,4351.1
Plot  Area,Ready To Move,TC Palaya,2 Bedroom,900.0,2.0,0.0,55.0,9179.19
Built-up  Area,Ready To Move,Sompura,2 BHK,825.0,2.0,1.0,32.0,9775.02
Super built-up  Area,Ready To Move,Bellandur,4 BHK,3596.0,4.0,2.0,359.0,1373.47
Plot  Area,Ready To Move,Hosahalli Extension,6 Bedroom,1350.0,4.0,1.0,203.0,8091.78
Super built-up  Area,Ready To Move,Electronic City Phase II,3 BHK,1800.0,3.0,3.0,92.0,1244.85
Super built-up  Area,Ready To Move,Shankarapuram,2 BHK,925.0,2.0,1.0,100.0,4290.58
Super built-up  Area,21-Mar,Kanakpura Road,2 BHK,1167.0,2.0,1.0,63.0,1331.69
Super built-up  Area,Ready To Move,Sarjapur,2 BHK,1150.0,2.0,1.0,41.0,998.9
Super built-up  Area,18-Aug,Byatarayanapura,1 BHK,650.0,1.0,1.0,50.0,9874.31
Built-up  Area,Ready To Move,Sarjapur  Road,1 BHK,675.0,1.0,1.0,27.0,915.5
Plot  Area,Ready To Move,Doctor Layout Rayasandra,2 Bedroom,2260.0,3.0,1.0,90.0,7124.48
Super built-up  Area,18-Apr,Anwar Layout,1 BHK,720.0,1.0,0.0,32.39,7385.25
Plot  Area,Ready To Move,Whitefield,3 Bedroom,4800.0,4.0,2.0,600.0,1445.7
Super built-up  Area,Ready To Move,Yelahanka New Town,2 BHK,1100.0,2.0,1.0,58.0,3324.37
Super built-up  Area,Ready To Move,Pillanna Gardens,2 BHK,550.0,1.0,1.0,20.0,3813.27
Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,1330.0,2.0,1.0,58.0,1466.02
Super built-up  Area,Ready To Move,Koramangala,2 BHK,1320.0,2.0,1.0,160.0,443.61
Super built-up  Area,Ready To Move,Ulsoor,3 BHK,1685.0,4.0,2.0,185.0,770.09
Super built-up  Area,Ready To Move,Ullal Uppanagar,6 BHK,2400.0,5.0,2.0,75.0,8334.5
Super built-up  Area,18-Apr,Banashankari,3 BHK,1770.0,3.0,3.0,108.0,786.26
Super built-up  Area,Ready To Move,Prithvi Layout,3 BHK,2100.0,3.0,3.0,125.0,3262.89
Super built-up  Area,Ready To Move,Pai Layout,2 BHK,1000.0,2.0,3.0,42.0,4995.93
Plot  Area,Ready To Move,Banashankari Stage VI,4 Bedroom,600.0,5.0,1.0,105.0,4367.96
Plot  Area,Ready To Move,Ramamurthy Nagar,4 Bedroom,2916.0,5.0,1.0,230.0,813.39
Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,1419.59,2.0,1.0,65.0,1090.79
Super built-up  Area,Ready To Move,Kodihalli,3 BHK,1400.0,3.0,2.0,81.0,7751.43
Built-up  Area,Ready To Move,Horamavu Agara,2 BHK,750.0,2.0,1.0,37.49,4617.62
Super built-up  Area,Ready To Move,Bannerghatta,2 BHK,1070.0,2.0,1.0,87.0,6563.02
Super built-up  Area,18-Dec,Kannamangala,3 BHK,1536.0,3.0,1.0,107.0,9214.73
Built-up  Area,Ready To Move,Koramangala,3 BHK,1710.0,3.0,2.0,210.0,646.88
Carpet  Area,Ready To Move,JP Nagar,3 BHK,2400.0,3.0,3.0,196.0,497.31
Super built-up  Area,18-Mar,Sarjapur  Road,3 BHK,1773.5,2.0,2.0,102.92,1246.96
Super built-up  Area,18-Apr,Electronic City,2 BHK,1342.0,2.0,1.0,72.0,1346.88
Super built-up  Area,Ready To Move,Chandra Layout,3 BHK,1600.0,3.0,2.0,130.0,4239.29
Super built-up  Area,19-Dec,Kanakapura,1 BHK,938.0,1.0,1.0,50.0,7438.01
Super built-up  Area,Ready To Move,Budigere,3 BHK,1820.0,3.0,2.0,99.0,5092.46
Super built-up  Area,Ready To Move,Bhoganhalli,4 BHK,2439.0,4.0,3.0,170.0,3704.73
Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,1665.0,3.0,2.0,78.0,1707.86
Super built-up  Area,Ready To Move,Basavangudi,3 BHK,1850.0,3.0,2.0,150.0,7273.59
Built-up  Area,Ready To Move,Bommanahalli,2 BHK,1091.0,2.0,1.0,40.0,1237.04
Super built-up  Area,18-Apr,Sarjapur  Road,2 BHK,1346.0,2.0,1.0,74.03,1051.92
Super built-up  Area,Ready To Move,Rajaji Nagar,3 BHK,1720.0,3.0,2.0,224.0,688.08
Built-up  Area,Ready To Move,Brookefield,4 Bedroom,3675.0,4.0,3.0,176.0,1383.69
Super built-up  Area,18-Jun,JP Nagar,2 BHK,1060.0,2.0,2.0,33.95,412.38
Built-up  Area,18-Dec,Whitefield,2 BHK,1059.0,2.0,1.0,57.0,1034.21
Super built-up  Area,Ready To Move,Hebbal,2 BHK,1299.0,2.0,1.0,97.0,998.48
Super built-up  Area,Ready To Move,Yelahanka,3 BHK,1491.0,3.0,2.0,85.0,1732.59
Built-up  Area,Ready To Move,Basaveshwara Nagar,2 BHK,1200.0,2.0,2.0,85.0,2457.97
Built-up  Area,Ready To Move,Yelahanka,4 Bedroom,2088.0,5.0,0.0,110.0,1431.97
Super built-up  Area,Ready To Move,Hulimavu,1 BHK,581.0,1.0,1.0,29.0,1341.86
Super built-up  Area,Ready To Move,Devarabeesana Halli,2 BHK,1296.0,2.0,2.0,70.0,7057.28
Super built-up  Area,Ready To Move,Doctors Layout,2 BHK,1125.0,2.0,1.0,55.0,9140.08
Built-up  Area,Ready To Move,Electronic City,3 BHK,1275.0,3.0,1.0,70.0,1841.3
Super built-up  Area,Ready To Move,Kothanur,2 BHK,1095.0,2.0,2.0,55.0,2902.15
Plot  Area,Ready To Move,Sarjapur  Road,5 Bedroom,10000.0,4.0,2.0,975.0,818.44
Super built-up  Area,Ready To Move,Old Madras Road,2 BHK,1330.0,2.0,2.0,74.0,5985.11
